saving,actual_price,diff,make,odometer,year,model,body_style,kbb_price,state,city,ext_color,int_color,car_url,drive_line,transmission,city_fuel_economy,engine,doors,vin,zipCode,driveTrain,classification,trim,uuid,account_id
0.0,24968,0,Toyota,15156,2019,RAV4,SUV,24968,PA,Warminster,Gray,Magnetic,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-RAV4-bef454e70a0d0cc73bf270c8f15a9fda.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,2T3P1RFV5KW064231,18974,All-wheel Drive,primary,XLE,bef454e70a0d0cc73bf270c8f15a9fda,hertzcarsaleswarminster
0.0,29300,0,Nissan,4968,2020,Murano,SUV,29300,PA,Warminster,Super Black,null,https://www.hertzcarsales.com/certified/Nissan/2020-Nissan-Murano-dc5911180a0e0a6b2d6346e1b2d494ed.htm,All-wheel Drive,Automatic,20,V-6 cyl,4,5N1AZ2BS0LN123479,18974,All-wheel Drive,primary,SV,dc5911180a0e0a6b2d6346e1b2d494ed,hertzcarsaleswarminster
0.0,29991,0,CADILLAC,32298,2019,XT5,SUV,29991,PA,Warminster,Bronze Dune,BLA,https://www.hertzcarsales.com/certified/CADILLAC/2019-CADILLAC-XT5-f6242ab40a0e0a6b033eb21a7298c063.htm,Front-wheel Drive,Automatic,19,V-6 cyl,4,1GYKNERS4KZ217958,18974,Front-wheel Drive,primary,Premium Luxury,f6242ab40a0e0a6b033eb21a7298c063,hertzcarsaleswarminster
0.0,31100,0,Jeep,15499,2019,Grand Cherokee,SUV,31100,PA,Warminster,Diamond Black Crystal Pearlcoat,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Grand+Cherokee-c94187a50a0e0ae752b0f28d2b50aa0c.htm,4x4,Automatic,18,V-6 cyl,4,1C4RJFAGXKC771814,18974,4x4,primary,Laredo,c94187a50a0e0ae752b0f28d2b50aa0c,hertzcarsaleswarminster
0.0,36749,0,GMC,43574,2019,Yukon,SUV,36749,PA,Warminster,White,Summit,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Yukon-89f5b9eb0a0e0a6b43a3789bd7fb07c2.htm,4x4,Automatic,15,V-8 cyl,4,1GKS2BKC4KR166482,18974,4x4,primary,SLT,89f5b9eb0a0e0a6b43a3789bd7fb07c2,hertzcarsaleswarminster
0.0,37996,0,BMW,9178,2020,X1,SAV,37996,PA,Warminster,Black,JET,BLA,https://www.hertzcarsales.com/certified/BMW/2020-BMW-X1-a8d96e550a0d0c1423bda105aa920983.htm,All-wheel Drive,Automatic,23,I-4 cyl,4,WBXJG9C08L5P73955,18974,All-wheel Drive,primary,xDrive28i,a8d96e550a0d0c1423bda105aa920983,hertzcarsaleswarminster
0.0,39998,0,Chevrolet,27923,2019,Tahoe,SUV,39998,PA,Warminster,White,Summit,BLA,https://www.hertzcarsales.com/certified/Chevrolet/2019-Chevrolet-Tahoe-84d0d8bf0a0e0adf34645427aa76b83f.htm,4x4,Automatic,15,V-8 cyl,4,1GNSKBKC4KR341414,18974,4x4,primary,LT,84d0d8bf0a0e0adf34645427aa76b83f,hertzcarsaleswarminster
0.0,46900,0,Chevrolet,17598,2020,Tahoe,SUV,46900,PA,Warminster,Steel,Satin,BLA,https://www.hertzcarsales.com/certified/Chevrolet/2020-Chevrolet-Tahoe-c94187f60a0e0ae752b0f28d6aae7c99.htm,4x4,Automatic,15,V-8 cyl,4,1GNSKBKC8LR170183,18974,4x4,primary,LT,c94187f60a0e0ae752b0f28d6aae7c99,hertzcarsaleswarminster
0.0,47872,0,Chevrolet,18519,2020,Suburban,SUV,47872,PA,Warminster,Steel,Satin,BLA,https://www.hertzcarsales.com/certified/Chevrolet/2020-Chevrolet-Suburban-763da14f0a0e0ae7126286ae007002c2.htm,4x4,Automatic,14,V-8 cyl,4,1GNSKHKC0LR155762,18974,4x4,primary,LT,763da14f0a0e0ae7126286ae007002c2,hertzcarsaleswarminster
0.0,15300,0,Chevrolet,41441,2015,Equinox,SUV,15300,PA,Philadelphia,null,null,https://www.hertzcarsales.com/certified/Chevrolet/2015-Chevrolet-Equinox-a46236330a0e0a6b1353a935648425b4.htm,All-wheel Drive,Automatic,20,I-4 cyl,4,2GNFLFEK9F6222008,19153,All-wheel Drive,primary,1LT,a46236330a0e0a6b1353a935648425b4,hertzcarsalesphiladelphia
0.0,15434,0,Buick,41764,2018,Encore,SUV,15434,PA,Philadelphia,Quicksilver,BLA,https://www.hertzcarsales.com/certified/Buick/2018-Buick-Encore-c8d24dd40a0e0a175862f2ef200f7dfc.htm,Front-wheel Drive,Automatic,25,I-4 cyl,4,KL4CJCSB4JB629707,19153,Front-wheel Drive,primary,Essence,c8d24dd40a0e0a175862f2ef200f7dfc,hertzcarsalesphiladelphia
0.0,15544,0,Honda,65983,2016,CR-V,SUV,15544,PA,Philadelphia,null,null,https://www.hertzcarsales.com/certified/Honda/2016-Honda-CR-V-52eb72820a0e0ae7126286ae366b0226.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,2HKRM4H53GH677897,19153,All-wheel Drive,primary,EX,52eb72820a0e0ae7126286ae366b0226,hertzcarsalesphiladelphia
0.0,16203,0,Hyundai,41730,2019,Tucson,SUV,16203,PA,Philadelphia,Gemstone Red,BLA,https://www.hertzcarsales.com/certified/Hyundai/2019-Hyundai-Tucson-edf838590a0e0a17234890ccfc4fc5f8.htm,All-wheel Drive,Automatic,22,I-4 cyl,4,KM8J3CA43KU887695,19153,All-wheel Drive,primary,Value,edf838590a0e0a17234890ccfc4fc5f8,hertzcarsalesphiladelphia
0.0,16221,0,Ford,44316,2018,Edge,SUV,16221,PA,Philadelphia,White,Oxford,BLA,https://www.hertzcarsales.com/certified/Ford/2018-Ford-Edge-910fbcb30a0e0ae878bdca4f340f3fd4.htm,Front-wheel Drive,Automatic,20,I-4 cyl,4,2FMPK3J97JBB40825,19153,Front-wheel Drive,primary,SEL,910fbcb30a0e0ae878bdca4f340f3fd4,hertzcarsalesphiladelphia
0.0,16795,0,Toyota,22272,2019,C-HR,SUV,16795,PA,Philadelphia,Black Sand Pearl,Black,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-C-HR-c57a9b040a0d0cc771fb3745d1aea6a5.htm,Front-wheel Drive,Automatic,27,I-4 cyl,4,JTNKHMBX3K1035482,19153,Front-wheel Drive,primary,LE,c57a9b040a0d0cc771fb3745d1aea6a5,hertzcarsalesphiladelphia
0.0,16849,0,Toyota,22788,2019,C-HR,SUV,16849,PA,Philadelphia,Silver Knockout,Black,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-C-HR-edf8339a0a0d0cc771fb3745acc388be.htm,Front-wheel Drive,Automatic,27,I-4 cyl,4,JTNKHMBX0K1035164,19153,Front-wheel Drive,primary,LE,edf8339a0a0d0cc771fb3745acc388be,hertzcarsalesphiladelphia
0.0,16849,0,Toyota,26070,2019,C-HR,SUV,16849,PA,Philadelphia,Magnetic Gray,Black,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-C-HR-5c6dc9170a0d04fe624e8cefcb97089d.htm,Front-wheel Drive,Automatic,27,I-4 cyl,4,NMTKHMBXXKR090405,19153,Front-wheel Drive,primary,LE,5c6dc9170a0d04fe624e8cefcb97089d,hertzcarsalesphiladelphia
0.0,17498,0,Kia,12645,2019,Niro,SUV,17498,PA,Philadelphia,null,null,https://www.hertzcarsales.com/certified/Kia/2019-Kia-Niro-55a4517b0a0e0ae77f0ab89ee48ca285.htm,Front-wheel Drive,Automatic,52,I-4 cyl,4,KNDCB3LC7K5253417,19153,Front-wheel Drive,primary,FE,55a4517b0a0e0ae77f0ab89ee48ca285,hertzcarsalesphiladelphia
0.0,17528,0,Hyundai,23296,2019,Tucson,SUV,17528,PA,Philadelphia,Molten Silver,UNK,https://www.hertzcarsales.com/certified/Hyundai/2019-Hyundai-Tucson-90a2072e0a0e0a171983e9bdc8f865eb.htm,All-wheel Drive,Automatic,22,I-4 cyl,4,KM8J3CA4XKU844858,19153,All-wheel Drive,primary,Value,90a2072e0a0e0a171983e9bdc8f865eb,hertzcarsalesphiladelphia
0.0,17599,0,Buick,16008,2019,Encore,SUV,17599,PA,Philadelphia,Satin Steel,BLA,https://www.hertzcarsales.com/certified/Buick/2019-Buick-Encore-c8d24cc40a0e0a175862f2effbec776d.htm,Front-wheel Drive,Automatic,25,I-4 cyl,4,KL4CJCSM5KB837792,19153,Front-wheel Drive,primary,Essence,c8d24cc40a0e0a175862f2effbec776d,hertzcarsalesphiladelphia
0.0,17874,0,Toyota,24520,2019,C-HR,SUV,17874,PA,Philadelphia,Magnetic Gray,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-C-HR-d436fe0b0a0d04fe6e7f22d6fa418a09.htm,Front-wheel Drive,Automatic,27,I-4 cyl,4,JTNKHMBXXK1036984,19153,Front-wheel Drive,primary,XLE,d436fe0b0a0d04fe6e7f22d6fa418a09,hertzcarsalesphiladelphia
0.0,18245,0,GMC,39864,2019,Terrain,SUV,18245,PA,Philadelphia,Red Quartz Tintcoat,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-5c6dbe640a0e0a1774ba5a3bc95678db.htm,Front-wheel Drive,Automatic,26,I-4 cyl,4,3GKALPEV8KL176989,19153,Front-wheel Drive,primary,SLT,5c6dbe640a0e0a1774ba5a3bc95678db,hertzcarsalesphiladelphia
0.0,18397,0,Kia,30898,2018,Sorento,SUV,18397,PA,Philadelphia,Gray,Titanium,BLA,https://www.hertzcarsales.com/certified/Kia/2018-Kia-Sorento-a8d9b19e0a0e0a6b1353a93508318222.htm,All-wheel Drive,Automatic,18,V-6 cyl,4,5XYPGDA5XJG414653,19153,All-wheel Drive,primary,3.3L LX,a8d9b19e0a0e0a6b1353a93508318222,hertzcarsalesphiladelphia
0.0,18844,0,GMC,38856,2019,Terrain,SUV,18844,PA,Philadelphia,Red Quartz Tintcoat,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-8b2815eb0a0e0a6b43a3789ba4e96989.htm,Front-wheel Drive,Automatic,26,I-4 cyl,4,3GKALPEV3KL245538,19153,Front-wheel Drive,primary,SLT,8b2815eb0a0e0a6b43a3789ba4e96989,hertzcarsalesphiladelphia
0.0,19298,0,Hyundai,13487,2019,Santa Fe,SUV,19298,PA,Philadelphia,Machine Gray,Tan,https://www.hertzcarsales.com/certified/Hyundai/2019-Hyundai-Santa+Fe-cd975f390a0e0a175862f2ef6922b146.htm,Front-wheel Drive,Automatic,22,I-4 cyl,4,5NMS23AD7KH090370,19153,Front-wheel Drive,primary,SE 2.4,cd975f390a0e0a175862f2ef6922b146,hertzcarsalesphiladelphia
0.0,19995,0,Kia,16333,2019,Sorento,SUV,19995,PA,Philadelphia,null,null,https://www.hertzcarsales.com/certified/Kia/2019-Kia-Sorento-55a445790a0e0ae77f0ab89e0f6e3f6a.htm,All-wheel Drive,Automatic,19,V-6 cyl,4,5XYPGDA58KG570322,19153,All-wheel Drive,primary,3.3L LX,55a445790a0e0ae77f0ab89e0f6e3f6a,hertzcarsalesphiladelphia
0.0,20595,0,Toyota,29431,2019,RAV4,SUV,20595,PA,Philadelphia,Blue Flame,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-RAV4-edf832e60a0d0cc771fb3745fff6cf44.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,JTMF1RFV3KD500258,19153,All-wheel Drive,primary,LE,edf832e60a0d0cc771fb3745fff6cf44,hertzcarsalesphiladelphia
0.0,22222,0,Volkswagen,21771,2019,Tiguan,SUV,22222,PA,Philadelphia,White,Pure,BLA,https://www.hertzcarsales.com/certified/Volkswagen/2019-Volkswagen-Tiguan-e6c601db0a0e0a1716b9777bfe86cff7.htm,All-wheel Drive,Automatic,21,I-4 cyl,4,3VV2B7AX7KM065064,19153,All-wheel Drive,primary,2.0T SE,e6c601db0a0e0a1716b9777bfe86cff7,hertzcarsalesphiladelphia
0.0,23698,0,Ford,45045,2018,Explorer,SUV,23698,PA,Philadelphia,Cinnamon Glaze,BLA,https://www.hertzcarsales.com/certified/Ford/2018-Ford-Explorer-90a207c50a0e0a171983e9bdcd024b35.htm,4x4,Automatic,16,V-6 cyl,4,1FM5K8D85JGC33908,19153,4x4,primary,XLT,90a207c50a0e0a171983e9bdcd024b35,hertzcarsalesphiladelphia
0.0,23998,0,Ford,42993,2018,Explorer,SUV,23998,PA,Philadelphia,Ingot Silver,BLA,https://www.hertzcarsales.com/certified/Ford/2018-Ford-Explorer-90a202710a0e0a171983e9bdd3aa66ce.htm,4x4,Automatic,16,V-6 cyl,4,1FM5K8D81JGA45595,19153,4x4,primary,XLT,90a202710a0e0a171983e9bdd3aa66ce,hertzcarsalesphiladelphia
0.0,26599,0,Nissan,4768,2020,Murano,SUV,26599,PA,Philadelphia,Gun Metallic,BLA,https://www.hertzcarsales.com/certified/Nissan/2020-Nissan-Murano-9aebcca70a0e0ae777dbe6b0ed743d29.htm,All-wheel Drive,Automatic,20,V-6 cyl,4,5N1AZ2BS3LN105896,19153,All-wheel Drive,primary,SV,9aebcca70a0e0ae777dbe6b0ed743d29,hertzcarsalesphiladelphia
0.0,26711,0,Ford,10782,2020,Edge,SUV,26711,PA,Philadelphia,Magnetic,BLA,https://www.hertzcarsales.com/certified/Ford/2020-Ford-Edge-2e53a9a80a0e0ae7126286ae982a20de.htm,All-wheel Drive,Automatic,21,I-4 cyl,4,2FMPK4J97LBA29085,19153,All-wheel Drive,primary,SEL,2e53a9a80a0e0ae7126286ae982a20de,hertzcarsalesphiladelphia
0.0,26795,0,Ford,17474,2019,Edge,SUV,26795,PA,Philadelphia,White,Oxford,BLA,https://www.hertzcarsales.com/certified/Ford/2019-Ford-Edge-77c779a90a0e0a6b150a29a6ea80f8a5.htm,All-wheel Drive,Automatic,21,I-4 cyl,4,2FMPK4J97KBC03672,19153,All-wheel Drive,primary,SEL,77c779a90a0e0a6b150a29a6ea80f8a5,hertzcarsalesphiladelphia
0.0,26895,0,Ford,15246,2019,Edge,SUV,26895,PA,Philadelphia,White,Oxford,BLA,https://www.hertzcarsales.com/certified/Ford/2019-Ford-Edge-859241ea0a0e0adf34645427b51ba5b6.htm,All-wheel Drive,Automatic,21,I-4 cyl,4,2FMPK4J95KBB90274,19153,All-wheel Drive,primary,SEL,859241ea0a0e0adf34645427b51ba5b6,hertzcarsalesphiladelphia
0.0,29899,0,Jeep,21665,2019,Grand Cherokee,SUV,29899,PA,Philadelphia,Red,Velvet,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Grand+Cherokee-d436ed3c0a0e0a171b3402a37dc9af45.htm,4x4,Automatic,18,V-6 cyl,4,1C4RJFBG1KC712150,19153,4x4,primary,Limited,d436ed3c0a0e0a171b3402a37dc9af45,hertzcarsalesphiladelphia
0.0,36927,0,BMW,4900,2020,X1,SAV,36927,PA,Philadelphia,null,null,https://www.hertzcarsales.com/certified/BMW/2020-BMW-X1-cd975d250a0d04fe3c31e29cc001c2f9.htm,All-wheel Drive,Automatic,23,I-4 cyl,4,WBXJG9C05L3L81737,19153,All-wheel Drive,primary,xDrive28i,cd975d250a0d04fe3c31e29cc001c2f9,hertzcarsalesphiladelphia
0.0,36927,0,BMW,3835,2020,X1,SAV,36927,PA,Philadelphia,null,null,https://www.hertzcarsales.com/certified/BMW/2020-BMW-X1-c8d24d2a0a0d0c146692cd5dd594eedf.htm,All-wheel Drive,Automatic,23,I-4 cyl,4,WBXJG9C01L3L81766,19153,All-wheel Drive,primary,xDrive28i,c8d24d2a0a0d0c146692cd5dd594eedf,hertzcarsalesphiladelphia
0.0,37239,0,GMC,40505,2019,Yukon,SUV,37239,PA,Philadelphia,Onyx Black,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Yukon-443bbc3b0a0e0a1720ee2fe3bafdfe3c.htm,4x4,Automatic,15,V-8 cyl,4,1GKS2BKC7KR177623,19153,4x4,primary,SLT,443bbc3b0a0e0a1720ee2fe3bafdfe3c,hertzcarsalesphiladelphia
0.0,38228,0,CADILLAC,11710,2020,XT5,SUV,38228,PA,Philadelphia,Mocha,Dark,BLA,https://www.hertzcarsales.com/certified/CADILLAC/2020-CADILLAC-XT5-2e539e2e0a0e0ae7126286ae8094cbd0.htm,Front-wheel Drive,Automatic,21,V-6 cyl,4,1GYKNCRSXLZ122729,19153,Front-wheel Drive,primary,Premium Luxury,2e539e2e0a0e0ae7126286ae8094cbd0,hertzcarsalesphiladelphia
0.0,40678,0,GMC,35983,2019,Yukon XL,SUV,40678,PA,Philadelphia,Onyx Black,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Yukon+XL-d436e5ed0a0e0a171b3402a3469d7751.htm,4x4,Automatic,14,V-8 cyl,4,1GKS2GKC7KR191101,19153,4x4,primary,SLT,d436e5ed0a0e0a171b3402a3469d7751,hertzcarsalesphiladelphia
0.0,12595,0,Kia,43476,2018,Sportage,SUV,12595,CT,Hartford,Silver,Sparklin,BLA,https://www.hertzcarsales.com/certified/Kia/2018-Kia-Sportage-c71ff46e0a0e0ae823c005a386df9a72.htm,Front-wheel Drive,Automatic,23,I-4 cyl,4,KNDPM3AC6J7455957,06120,Front-wheel Drive,primary,LX,c71ff46e0a0e0ae823c005a386df9a72,hertzcarsaleshartford
0.0,14599,0,Chevrolet,42504,2018,Equinox,SUV,14599,CT,Hartford,White,Summit,BLA,https://www.hertzcarsales.com/certified/Chevrolet/2018-Chevrolet-Equinox-fd36a62e0a0e0ae71e4d0d971a342f3f.htm,Front-wheel Drive,Automatic,26,I-4 cyl,4,3GNAXJEV4JS571471,06120,Front-wheel Drive,primary,LT,fd36a62e0a0e0ae71e4d0d971a342f3f,hertzcarsaleshartford
0.0,15500,0,Mitsubishi,26546,2019,Outlander Sport,CUV,15500,CT,Hartford,null,Black,https://www.hertzcarsales.com/certified/Mitsubishi/2019-Mitsubishi-Outlander+Sport-d01e04e40a0e0a175862f2efd05fce81.htm,Front-wheel Drive,Automatic,24,I-4 cyl,4,JA4AP3AU1KU010206,06120,Front-wheel Drive,primary,2.0 LE,d01e04e40a0e0a175862f2efd05fce81,hertzcarsaleshartford
0.0,16200,0,Hyundai,27996,2019,Kona,SUV,16200,CT,Hartford,Surf Blue,BLA,https://www.hertzcarsales.com/certified/Hyundai/2019-Hyundai-Kona-d01e05cc0a0e0a175862f2ef3b8167b0.htm,Front-wheel Drive,Automatic,27,I-4 cyl,4,KM8K12AA4KU281607,06120,Front-wheel Drive,primary,SE,d01e05cc0a0e0a175862f2ef3b8167b0,hertzcarsaleshartford
0.0,17700,0,Hyundai,24770,2019,Kona,SUV,17700,CT,Hartford,Thunder Gray,GRA,https://www.hertzcarsales.com/certified/Hyundai/2019-Hyundai-Kona-d01e06200a0e0a175862f2ef6bf3277c.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,KM8K1CAA4KU341326,06120,All-wheel Drive,primary,SE,d01e06200a0e0a175862f2ef6bf3277c,hertzcarsaleshartford
0.0,17995,0,GMC,43000,2019,Terrain,SUV,17995,CT,Hartford,Quicksilver,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-c71ff6650a0e0ae823c005a3041ee6cc.htm,Front-wheel Drive,Automatic,26,I-4 cyl,4,3GKALPEV2KL234076,06120,Front-wheel Drive,primary,SLT,c71ff6650a0e0ae823c005a3041ee6cc,hertzcarsaleshartford
0.0,18100,0,Hyundai,18976,2019,Kona,SUV,18100,CT,Hartford,Pulse Red,GRA,https://www.hertzcarsales.com/certified/Hyundai/2019-Hyundai-Kona-d01e06ee0a0e0a175862f2ef89842fab.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,KM8K1CAA5KU345188,06120,All-wheel Drive,primary,SE,d01e06ee0a0e0a175862f2ef89842fab,hertzcarsaleshartford
0.0,18100,0,Nissan,28250,2019,Rogue,SUV,18100,CT,Hartford,Brilliant Silver,Charcoal,https://www.hertzcarsales.com/certified/Nissan/2019-Nissan-Rogue-d01e07120a0e0a175862f2ef2e801476.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,KNMAT2MV1KP518268,06120,All-wheel Drive,primary,S,d01e07120a0e0a175862f2ef2e801476,hertzcarsaleshartford
0.0,18595,0,GMC,46397,2019,Terrain,SUV,18595,CT,Hartford,Red Quartz Tintcoat,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-2ecfc4e50a0e0adf45cbab029b39c2a1.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,3GKALVEV6KL197330,06120,All-wheel Drive,primary,SLT,2ecfc4e50a0e0adf45cbab029b39c2a1,hertzcarsaleshartford
0.0,18698,0,Dodge,32642,2019,Journey,SUV,18698,CT,Hartford,Pitch Black,Black,https://www.hertzcarsales.com/certified/Dodge/2019-Dodge-Journey-85dfca500a0e0a17362e030b021ba887.htm,All-wheel Drive,Automatic,16,V-6 cyl,4,3C4PDDGG9KT708282,06120,All-wheel Drive,primary,Crossroad,85dfca500a0e0a17362e030b021ba887,hertzcarsaleshartford
0.0,18895,0,Jeep,42510,2019,Cherokee,SUV,18895,CT,Hartford,Billet Silver,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Cherokee-a7a383cf0a0e0a6b10e26e51381481d7.htm,4x4,Automatic,19,V-6 cyl,4,1C4PJMDX7KD166344,06120,4x4,primary,Limited,a7a383cf0a0e0a6b10e26e51381481d7,hertzcarsaleshartford
0.0,19251,0,Dodge,21867,2019,Journey,SUV,19251,CT,Hartford,White,Vice,Black,https://www.hertzcarsales.com/certified/Dodge/2019-Dodge-Journey-4e8341a70a0e0a6b6c1a274fd67baf62.htm,All-wheel Drive,Automatic,16,V-6 cyl,4,3C4PDDGG5KT701684,06120,All-wheel Drive,primary,Crossroad,4e8341a70a0e0a6b6c1a274fd67baf62,hertzcarsaleshartford
0.0,19495,0,GMC,41159,2019,Terrain,SUV,19495,CT,Hartford,Quicksilver,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-c71fedc20a0e0ae823c005a39a05217c.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,3GKALVEV7KL196106,06120,All-wheel Drive,primary,SLT,c71fedc20a0e0ae823c005a39a05217c,hertzcarsaleshartford
0.0,19600,0,GMC,42376,2019,Terrain,SUV,19600,CT,Hartford,Red Quartz Tintcoat,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-d01e02580a0e0a175862f2ef494773e6.htm,Front-wheel Drive,Automatic,26,I-4 cyl,4,3GKALPEV6KL225381,06120,Front-wheel Drive,primary,SLT,d01e02580a0e0a175862f2ef494773e6,hertzcarsaleshartford
0.0,19995,0,GMC,40853,2019,Terrain,SUV,19995,CT,Hartford,Quicksilver,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-a0143bac0a0e0a6b1353a935c61e619b.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,3GKALVEV3KL173762,06120,All-wheel Drive,primary,SLT,a0143bac0a0e0a6b1353a935c61e619b,hertzcarsaleshartford
0.0,20800,0,Nissan,14353,2020,Rogue,SUV,20800,CT,Hartford,Magnetic Black Pearl,Charcoal,https://www.hertzcarsales.com/certified/Nissan/2020-Nissan-Rogue-d01e06ca0a0e0a175862f2efdd0b94fa.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,KNMAT2MV8LP514638,06120,All-wheel Drive,primary,S,d01e06ca0a0e0a175862f2efdd0b94fa,hertzcarsaleshartford
0.0,20900,0,Nissan,13786,2020,Rogue,SUV,20900,CT,Hartford,Glacier White,Charcoal,https://www.hertzcarsales.com/certified/Nissan/2020-Nissan-Rogue-d01e048b0a0e0a175862f2ef24a74a64.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,5N1AT2MV8LC710288,06120,All-wheel Drive,primary,S,d01e048b0a0e0a175862f2ef24a74a64,hertzcarsaleshartford
0.0,21100,0,Nissan,11748,2020,Rogue,SUV,21100,CT,Hartford,Brilliant Silver,Charcoal,https://www.hertzcarsales.com/certified/Nissan/2020-Nissan-Rogue-d01e067c0a0e0a175862f2efdf963638.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,KNMAT2MVXLP508369,06120,All-wheel Drive,primary,S,d01e067c0a0e0a175862f2efdf963638,hertzcarsaleshartford
0.0,21300,0,Nissan,9995,2020,Rogue,SUV,21300,CT,Hartford,Brilliant Silver,Charcoal,https://www.hertzcarsales.com/certified/Nissan/2020-Nissan-Rogue-d01e06a40a0e0a175862f2ef46b4ff0d.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,KNMAT2MVXLP527570,06120,All-wheel Drive,primary,S,d01e06a40a0e0a175862f2ef46b4ff0d,hertzcarsaleshartford
0.0,21495,0,Buick,8818,2020,Encore,SUV,21495,CT,Hartford,null,null,https://www.hertzcarsales.com/certified/Buick/2020-Buick-Encore-a0143d120a0e0a6b1353a9353195cbd2.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,KL4CJGSB8LB046227,06120,All-wheel Drive,primary,Essence,a0143d120a0e0a6b1353a9353195cbd2,hertzcarsaleshartford
0.0,21497,0,Buick,9364,2020,Encore,SUV,21497,CT,Hartford,Summit White,BLA,https://www.hertzcarsales.com/certified/Buick/2020-Buick-Encore-a0143bf40a0e0a6b1353a9352516aa0a.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,KL4CJGSB2LB044568,06120,All-wheel Drive,primary,Essence,a0143bf40a0e0a6b1353a9352516aa0a,hertzcarsaleshartford
0.0,21695,0,Buick,6098,2020,Encore,SUV,21695,CT,Hartford,null,null,https://www.hertzcarsales.com/certified/Buick/2020-Buick-Encore-a0143dd40a0e0a6b1353a9356d8c532f.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,KL4CJGSB5LB049103,06120,All-wheel Drive,primary,Essence,a0143dd40a0e0a6b1353a9356d8c532f,hertzcarsaleshartford
0.0,21746,0,Jeep,29842,2019,Cherokee,SUV,21746,CT,Hartford,Diamond Black Crystal Pearlcoat,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Cherokee-85dfb6f60a0e0a17362e030b2e557676.htm,4x4,Automatic,19,V-6 cyl,4,1C4PJMDX9KD303879,06120,4x4,primary,Limited,85dfb6f60a0e0a17362e030b2e557676,hertzcarsaleshartford
0.0,21995,0,Buick,4158,2020,Encore,SUV,21995,CT,Hartford,null,null,https://www.hertzcarsales.com/certified/Buick/2020-Buick-Encore-a0143c3f0a0e0a6b1353a9351cec1d80.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,KL4CJGSB1LB047249,06120,All-wheel Drive,primary,Essence,a0143c3f0a0e0a6b1353a9351cec1d80,hertzcarsaleshartford
0.0,21995,0,Buick,4700,2020,Encore,SUV,21995,CT,Hartford,null,null,https://www.hertzcarsales.com/certified/Buick/2020-Buick-Encore-a0143c9a0a0e0a6b1353a9351dfb35aa.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,KL4CJGSB0LB047999,06120,All-wheel Drive,primary,Essence,a0143c9a0a0e0a6b1353a9351dfb35aa,hertzcarsaleshartford
0.0,22595,0,Toyota,33818,2019,RAV4,SUV,22595,CT,Hartford,Gray,Magnetic,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-RAV4-ef09bf0c0a0d04fe6e7f22d639a0a446.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,JTMP1RFV1KJ001173,06120,All-wheel Drive,primary,XLE,ef09bf0c0a0d04fe6e7f22d639a0a446,hertzcarsaleshartford
